transect_id,pc_id,lat,lon,year,species_code,scientific_name,common_name,hab_type
BOS399,BOS399_PC3,17.37552803,-89.99950304,2019,gofwoo,Melanerpes aurifrons,Golden-fronted Woodpecker,forest
BOS399,BOS399_PC4,17.37356801,-90.000215,2019,lobgna5,Ramphocaenus melanurus,Long-billed Gnatwren,forest
BOS399,BOS399_PC4,17.37356801,-90.000215,2019,relpar10,Amazona autumnalis,Red-lored Amazon,forest
BOS399,BOS399_PC4,17.37356801,-90.000215,2019,oliwoo1,Sittasomus griseicapillus,Olivaceous Woodcreeper,forest
BOS399,BOS399_PC5,17.37210503,-89.99858798,2019,amered,Setophaga ruticilla,American Redstart,forest
BOS399,BOS399_PC5,17.37210503,-89.99858798,2019,ducfly,Myiarchus tuberculifer,Dusky-capped Flycatcher,forest
BOS399,BOS399_PC5,17.37210503,-89.99858798,2019,gartro1,Trogon caligatus,Gartered Violaceous Trogon,forest
BOS399,BOS399_PC5,17.37210503,-89.99858798,2019,whcpar,Pionus senilis,White-crowned Parrot,forest
BOS399,BOS399_PC6,17.37300499,-89.99692099,2019,woothr,Hylocichla mustelina,Wood Thrush,forest
BOS399,BOS399_PC6,17.37300499,-89.99692099,2019,yucwoo,Melanerpes pygmaeus,Yucatan Woodpecker,forest
BOS399,BOS399_PC6,17.37300499,-89.99692099,2019,thitin1,Crypturellus cinnamomeus,Thicket Tinamou,forest
BOS399,BOS399_PC6,17.37300499,-89.99692099,2019,lesgre1,Pachysylvia decurtata,Lesser Greenlet,forest
BOS399,BOS399_PC6,17.37300499,-89.99692099,2019,yeofly1,Tolmomyias sulphurescens,Yellow-olive Flatbill,forest
BOS399,BOS399_PC6,17.37300499,-89.99692099,2019,ivbwoo1,Xiphorhynchus flavigaster,Ivory-billed Woodcreeper,forest
BOS399,BOS399_PC6,17.37300499,-89.99692099,2019,rtlhum,Amazilia tzacatl,Rufous-tailed Hummingbird,forest
BOS399,BOS399_PC6,17.37300499,-89.99692099,2019,whbeme1,Chlorestes candida,White-bellied Emerald,forest
BOS399,BOS399_PC6,17.37300499,-89.99692099,2019,gartro1,Trogon caligatus,Gartered Violaceous Trogon,forest
BOS399,BOS399_PC6,17.37300499,-89.99692099,2019,squcuc1,Piaya cayana,Common Squirrel-Cuckoo,forest
BOS399,BOS399_PC6,17.37300499,-89.99692099,2019,hoowar,Setophaga citrina,Hooded Warbler,forest
BOS399,BOS399_PC6,17.37300499,-89.99692099,2019,barant1,Thamnophilus doliatus,Barred Antshrike,forest
BOS399,BOS399_PC6,17.37300499,-89.99692099,2019,rudwoo1,Dendrocincla homochroa,Ruddy Woodcreeper,forest
BOS399,BOS399_PC6,17.37300499,-89.99692099,2019,ovenbi1,Seiurus aurocapilla,Ovenbird,forest
BOS399,BOS399_PC6,17.37300499,-89.99692099,2019,buggna,Polioptila caerulea,Blue-gray Gnatcatcher,forest
BOS399,BOS399_PC5,17.37210503,-89.99858798,2019,bawwar,Mniotilta varia,Black-and-white Warbler,forest
BOS399,BOS399_PC5,17.37210503,-89.99858798,2019,rudwoo1,Dendrocincla homochroa,Ruddy Woodcreeper,forest
BOS399,BOS399_PC5,17.37210503,-89.99858798,2019,swawar,Limnothlypis swainsonii,Swainson's Warbler,forest
BOS399,BOS399_PC5,17.37210503,-89.99858798,2019,socfly1,Myiozetetes similis,Social Flycatcher,forest
BOS399,BOS399_PC5,17.37210503,-89.99858798,2019,blhtro1,Trogon melanocephalus,Black-headed Trogon,forest
BOS399,BOS399_PC5,17.37210503,-89.99858798,2019,brnjay,Cyanocorax morio,Brown Jay,forest
BOS399,BOS399_PC5,17.37210503,-89.99858798,2019,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,forest
BOS399,BOS399_PC4,17.37356801,-90.000215,2019,yucwoo,Melanerpes pygmaeus,Yucatan Woodpecker,forest
BOS399,BOS399_PC4,17.37356801,-90.000215,2019,woothr,Hylocichla mustelina,Wood Thrush,forest
BOS399,BOS399_PC4,17.37356801,-90.000215,2019,greela,Myiopagis viridicata,Greenish Elaenia,forest
BOS399,BOS399_PC4,17.37356801,-90.000215,2019,buggna,Polioptila caerulea,Blue-gray Gnatcatcher,forest
BOS399,BOS399_PC4,17.37356801,-90.000215,2019,yeteup1,Euphonia hirundinacea,Yellow-throated Euphonia,forest
BOS399,BOS399_PC4,17.37356801,-90.000215,2019,norben1,Oncostoma cinereigulare,Northern Bentbill,forest
BOS399,BOS399_PC3,17.37552803,-89.99950304,2019,woothr,Hylocichla mustelina,Wood Thrush,forest
BOS399,BOS399_PC3,17.37552803,-89.99950304,2019,magwar,Setophaga magnolia,Magnolia Warbler,forest
BOS399,BOS399_PC3,17.37552803,-89.99950304,2019,rthhum,Archilochus colubris,Ruby-throated Hummingbird,forest
BOS399,BOS399_PC2,17.37688104,-89.99788198,2019,oltpar1,Eupsittula nana,Olive-throated Parakeet,forest
BOS399,BOS399_PC2,17.37688104,-89.99788198,2019,goowoo1,Colaptes rubiginosus,Golden-olive Woodpecker,forest
BOS399,BOS399_PC2,17.37688104,-89.99788198,2019,recman1,Ceratopipra mentalis,Red-capped Manakin,forest
BOS399,BOS399_PC2,17.37688104,-89.99788198,2019,ducfly,Myiarchus tuberculifer,Dusky-capped Flycatcher,forest
BOS399,BOS399_PC1,17.37835499,-89.99602597,2019,bkfant2,Formicarius moniliger,Mayan Antthrush,forest
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,grycat,Dumetella carolinensis,Gray Catbird,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,clcrob,Turdus grayi,Clay-colored Thrush,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,barant1,Thamnophilus doliatus,Barred Antshrike,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,whtdov,Leptotila verreauxi,White-tipped Dove,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,thitin1,Crypturellus cinnamomeus,Thicket Tinamou,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,whfpar1,Amazona albifrons,White-fronted Amazon,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,rebpig1,Patagioenas flavirostris,Red-billed Pigeon,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,baffal1,Micrastur ruficollis,Barred Forest-Falcon,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,spbwre1,Pheugopedius maculipectus,Spot-breasted Wren,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,manvir1,Vireo pallens,Mangrove Vireo,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,pabwoo1,Campephilus guatemalensis,Pale-billed Woodpecker,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,placha,Ortalis vetula,Plain Chachalaca,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,relpar10,Amazona autumnalis,Red-lored Amazon,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,meapar,Amazona farinosa,Mealy Amazon,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,rebpig1,Patagioenas flavirostris,Red-billed Pigeon,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,relpar10,Amazona autumnalis,Red-lored Amazon,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,grycat,Dumetella carolinensis,Gray Catbird,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,clcrob,Turdus grayi,Clay-colored Thrush,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,yucfly1,Myiarchus yucatanensis,Yucatan Flycatcher,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,thitin1,Crypturellus cinnamomeus,Thicket Tinamou,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,baffal1,Micrastur ruficollis,Barred Forest-Falcon,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,brnjay,Cyanocorax morio,Brown Jay,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,sttspa1,Platyrinchus cancrominus,Stub-tailed Spadebill,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,bubgro1,Cyanoloxia cyanoides,Blue-black Grosbeak,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,rthhum,Archilochus colubris,Ruby-throated Hummingbird,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,socfly1,Myiozetetes similis,Social Flycatcher,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,magwar,Setophaga magnolia,Magnolia Warbler,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,kebtou1,Ramphastos sulfuratus,Keel-billed Toucan,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,whtdov,Leptotila verreauxi,White-tipped Dove,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,manvir1,Vireo pallens,Mangrove Vireo,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,spbwre1,Pheugopedius maculipectus,Spot-breasted Wren,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,blhtro1,Trogon melanocephalus,Black-headed Trogon,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,blacat1,Melanoptila glabrirostris,Black Catbird,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,whevir,Vireo griseus,White-eyed Vireo,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,gofwoo,Melanerpes aurifrons,Golden-fronted Woodpecker,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,grbspa1,Arremonops chloronotus,Green-backed Sparrow,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,greela,Myiopagis viridicata,Greenish Elaenia,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,rudwoo1,Dendrocincla homochroa,Ruddy Woodcreeper,pasture
POT399,POT399_2019PC1,17.38209584,-89.99453341,2019,socfly1,Myiozetetes similis,Social Flycatcher,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,rudwoo1,Dendrocincla homochroa,Ruddy Woodcreeper,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,placha,Ortalis vetula,Plain Chachalaca,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,ducfly,Myiarchus tuberculifer,Dusky-capped Flycatcher,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,mastit1,Tityra semifasciata,Masked Tityra,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,barant1,Thamnophilus doliatus,Barred Antshrike,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,yeofly1,Tolmomyias sulphurescens,Yellow-olive Flatbill,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,oltpar1,Eupsittula nana,Olive-throated Parakeet,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,gofwoo,Melanerpes aurifrons,Golden-fronted Woodpecker,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,goowoo1,Colaptes rubiginosus,Golden-olive Woodpecker,pasture
POT399,POT399_PC21,17.38031804,-89.9950779,2019,grbspa1,Arremonops chloronotus,Green-backed Sparrow,pasture
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,thlsch2,Schiffornis veraepacis,Northern Schiffornis,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,grycat,Dumetella carolinensis,Gray Catbird,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,whfpar1,Amazona albifrons,White-fronted Amazon,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,relpar10,Amazona autumnalis,Red-lored Amazon,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,barant1,Thamnophilus doliatus,Barred Antshrike,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,clcrob,Turdus grayi,Clay-colored Thrush,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,grbspa1,Arremonops chloronotus,Green-backed Sparrow,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,brratt1,Attila spadiceus,Bright-rumped Attila,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,sttspa1,Platyrinchus cancrominus,Stub-tailed Spadebill,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,rtatan1,Driophlox fuscicauda,Red-throated Ant-Tanager,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,spbwre1,Pheugopedius maculipectus,Spot-breasted Wren,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,magwar,Setophaga magnolia,Magnolia Warbler,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,pabwoo1,Campephilus guatemalensis,Pale-billed Woodpecker,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,ivbwoo1,Xiphorhynchus flavigaster,Ivory-billed Woodcreeper,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,rthhum,Archilochus colubris,Ruby-throated Hummingbird,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,kebtou1,Ramphastos sulfuratus,Keel-billed Toucan,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,gofwoo,Melanerpes aurifrons,Golden-fronted Woodpecker,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,gartro1,Trogon caligatus,Gartered Violaceous Trogon,forest
BOS342,BOS342_PC1,17.40203898,-89.95042599,2019,colara2,Pteroglossus torquatus,Collared Aracari,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,clcrob,Turdus grayi,Clay-colored Thrush,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,greela,Myiopagis viridicata,Greenish Elaenia,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,kebtou1,Ramphastos sulfuratus,Keel-billed Toucan,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,grycat,Dumetella carolinensis,Gray Catbird,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,gofwoo,Melanerpes aurifrons,Golden-fronted Woodpecker,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,rutjac1,Galbula ruficauda,Rufous-tailed Jacamar,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,yeofly1,Tolmomyias sulphurescens,Yellow-olive Flatbill,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,thitin1,Crypturellus cinnamomeus,Thicket Tinamou,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,woothr,Hylocichla mustelina,Wood Thrush,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,brratt1,Attila spadiceus,Bright-rumped Attila,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,norben1,Oncostoma cinereigulare,Northern Bentbill,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,rtatan1,Driophlox fuscicauda,Red-throated Ant-Tanager,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,relpar10,Amazona autumnalis,Red-lored Amazon,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,buggna,Polioptila caerulea,Blue-gray Gnatcatcher,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,rtlhum,Amazilia tzacatl,Rufous-tailed Hummingbird,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,grbspa1,Arremonops chloronotus,Green-backed Sparrow,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,oliwoo1,Sittasomus griseicapillus,Olivaceous Woodcreeper,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,laufal1,Herpetotheres cachinnans,Laughing Falcon,forest
BOS342,BOS342_PC2,17.40125603,-89.94866998,2019,brnjay,Cyanocorax morio,Brown Jay,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,magwar,Setophaga magnolia,Magnolia Warbler,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,woothr,Hylocichla mustelina,Wood Thrush,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,btstan1,Lanio aurantius,Black-throated Shrike-Tanager,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,wbwwre1,Henicorhina leucosticta,White-breasted Wood-Wren,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,grycat,Dumetella carolinensis,Gray Catbird,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,oliwoo1,Sittasomus griseicapillus,Olivaceous Woodcreeper,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,kebtou1,Ramphastos sulfuratus,Keel-billed Toucan,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,norben1,Oncostoma cinereigulare,Northern Bentbill,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,gartro1,Trogon caligatus,Gartered Violaceous Trogon,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,buggna,Polioptila caerulea,Blue-gray Gnatcatcher,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,shbpig,Patagioenas nigrirostris,Short-billed Pigeon,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,relpar10,Amazona autumnalis,Red-lored Amazon,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,colara2,Pteroglossus torquatus,Collared Aracari,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,manvir1,Vireo pallens,Mangrove Vireo,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,kenwar,Geothlypis formosa,Kentucky Warbler,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,tacgre2,Tunchiornis ochraceiceps,Ochre-crowned Greenlet,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,laufal1,Herpetotheres cachinnans,Laughing Falcon,forest
BOS342,BOS342_PC3,17.40092101,-89.94682797,2019,thlsch2,Schiffornis veraepacis,Northern Schiffornis,forest
BOS342,BOS342_PC4,17.40203102,-89.94529199,2019,recman1,Ceratopipra mentalis,Red-capped Manakin,forest
BOS342,BOS342_PC4,17.40203102,-89.94529199,2019,wetsab1,Pampa curvipennis,Wedge-tailed Sabrewing,forest
BOS342,BOS342_PC4,17.40203102,-89.94529199,2019,thlsch2,Schiffornis veraepacis,Northern Schiffornis,forest
BOS342,BOS342_PC4,17.40203102,-89.94529199,2019,btstan1,Lanio aurantius,Black-throated Shrike-Tanager,forest
BOS342,BOS342_PC4,17.40203102,-89.94529199,2019,gartro1,Trogon caligatus,Gartered Violaceous Trogon,forest
BOS342,BOS342_PC4,17.40203102,-89.94529199,2019,rthhum,Archilochus colubris,Ruby-throated Hummingbird,forest
BOS342,BOS342_PC4,17.40203102,-89.94529199,2019,lesgre1,Pachysylvia decurtata,Lesser Greenlet,forest
BOS342,BOS342_PC4,17.40203102,-89.94529199,2019,clcrob,Turdus grayi,Clay-colored Thrush,forest
BOS342,BOS342_PC4,17.40203102,-89.94529199,2019,norben1,Oncostoma cinereigulare,Northern Bentbill,forest
BOS342,BOS342_PC4,17.40203102,-89.94529199,2019,slttro1,Trogon massena,Slaty-tailed Trogon,forest
BOS342,BOS342_PC4,17.40203102,-89.94529199,2019,tacgre2,Tunchiornis ochraceiceps,Ochre-crowned Greenlet,forest
BOS342,BOS342_PC4,17.40203102,-89.94529199,2019,oliwoo1,Sittasomus griseicapillus,Olivaceous Woodcreeper,forest
BOS342,BOS342_PC4,17.40203102,-89.94529199,2019,olispa,Arremonops rufivirgatus,Olive Sparrow,forest
BOS342,BOS342_PC5,17.40252396,-89.94343297,2019,btstan1,Lanio aurantius,Black-throated Shrike-Tanager,forest
BOS342,BOS342_PC5,17.40252396,-89.94343297,2019,grycat,Dumetella carolinensis,Gray Catbird,forest
BOS342,BOS342_PC5,17.40252396,-89.94343297,2019,lobgna5,Ramphocaenus melanurus,Long-billed Gnatwren,forest
BOS342,BOS342_PC5,17.40252396,-89.94343297,2019,clcrob,Turdus grayi,Clay-colored Thrush,forest
BOS342,BOS342_PC5,17.40252396,-89.94343297,2019,kebtou1,Ramphastos sulfuratus,Keel-billed Toucan,forest
BOS342,BOS342_PC5,17.40252396,-89.94343297,2019,lesgre1,Pachysylvia decurtata,Lesser Greenlet,forest
BOS342,BOS342_PC5,17.40252396,-89.94343297,2019,rudwoo1,Dendrocincla homochroa,Ruddy Woodcreeper,forest
BOS342,BOS342_PC5,17.40252396,-89.94343297,2019,buggna,Polioptila caerulea,Blue-gray Gnatcatcher,forest
BOS342,BOS342_PC5,17.40252396,-89.94343297,2019,ivbwoo1,Xiphorhynchus flavigaster,Ivory-billed Woodcreeper,forest
BOS342,BOS342_PC5,17.40252396,-89.94343297,2019,norben1,Oncostoma cinereigulare,Northern Bentbill,forest
BOS342,BOS342_PC5,17.40252396,-89.94343297,2019,wetsab1,Pampa curvipennis,Wedge-tailed Sabrewing,forest
BOS342,BOS342_PC5,17.40252396,-89.94343297,2019,laufal1,Herpetotheres cachinnans,Laughing Falcon,forest
BOS342,BOS342_PC6,17.40203404,-89.941583,2019,thitin1,Crypturellus cinnamomeus,Thicket Tinamou,forest
BOS342,BOS342_PC6,17.40203404,-89.941583,2019,laufal1,Herpetotheres cachinnans,Laughing Falcon,forest
BOS342,BOS342_PC6,17.40203404,-89.941583,2019,whtdov,Leptotila verreauxi,White-tipped Dove,forest
BOS342,BOS342_PC6,17.40203404,-89.941583,2019,thlsch2,Schiffornis veraepacis,Northern Schiffornis,forest
BOS342,BOS342_PC6,17.40203404,-89.941583,2019,eyrfla1,Rhynchocyclus brevirostris,Eye-ringed Flatbill,forest
BOS342,BOS342_PC6,17.40203404,-89.941583,2019,lesgre1,Pachysylvia decurtata,Lesser Greenlet,forest
BOS342,BOS342_PC6,17.40203404,-89.941583,2019,sumtan,Piranga rubra,Summer Tanager,forest
BOS342,BOS342_PC7,17.401697,-89.93971199,2019,magwar,Setophaga magnolia,Magnolia Warbler,forest
BOS342,BOS342_PC7,17.401697,-89.93971199,2019,tawwoo1,Dendrocincla anabatina,Tawny-winged Woodcreeper,forest
BOS342,BOS342_PC7,17.401697,-89.93971199,2019,wetsab1,Pampa curvipennis,Wedge-tailed Sabrewing,forest
BOS342,BOS342_PC7,17.401697,-89.93971199,2019,blhtro1,Trogon melanocephalus,Black-headed Trogon,forest
BOS342,BOS342_PC7,17.401697,-89.93971199,2019,whbwre1,Uropsila leucogastra,White-bellied Wren,forest
BOS342,BOS342_PC7,17.401697,-89.93971199,2019,meapar,Amazona farinosa,Mealy Amazon,forest
BOS342,BOS342_PC7,17.401697,-89.93971199,2019,relpar10,Amazona autumnalis,Red-lored Amazon,forest
BOS342,BOS342_PC7,17.401697,-89.93971199,2019,lesgre1,Pachysylvia decurtata,Lesser Greenlet,forest
BOS342,BOS342_PC8,17.40109703,-89.93788197,2019,roahaw,Rupornis magnirostris,Roadside Hawk,forest
BOS342,BOS342_PC8,17.40109703,-89.93788197,2019,whevir,Vireo griseus,White-eyed Vireo,forest
BOS342,BOS342_PC8,17.40109703,-89.93788197,2019,grycat,Dumetella carolinensis,Gray Catbird,forest
BOS342,BOS342_PC8,17.40109703,-89.93788197,2019,tacgre2,Tunchiornis ochraceiceps,Ochre-crowned Greenlet,forest
BOS342,BOS342_PC8,17.40109703,-89.93788197,2019,laufal1,Herpetotheres cachinnans,Laughing Falcon,forest
BOS342,BOS342_PC8,17.40109703,-89.93788197,2019,woothr,Hylocichla mustelina,Wood Thrush,forest
BOS342,BOS342_PC8,17.40109703,-89.93788197,2019,btstan1,Lanio aurantius,Black-throated Shrike-Tanager,forest
BOS342,BOS342_PC8,17.40109703,-89.93788197,2019,norben1,Oncostoma cinereigulare,Northern Bentbill,forest
BOS342,BOS342_PC8,17.40109703,-89.93788197,2019,bawwar,Mniotilta varia,Black-and-white Warbler,forest
BOS342,BOS342_PC8,17.40109703,-89.93788197,2019,oliwoo1,Sittasomus griseicapillus,Olivaceous Woodcreeper,forest
BOS342,BOS342_PC8,17.40109703,-89.93788197,2019,lesgre1,Pachysylvia decurtata,Lesser Greenlet,forest
BOS342,BOS342_PC8,17.40109703,-89.93788197,2019,yeteup1,Euphonia hirundinacea,Yellow-throated Euphonia,forest
